country,fullName,clubName,position,counterGames,counterGoals
Англия,Попов Андрей Аркадьевич,Бавария,attacker,60,13
Испания,Шестаков Максим Анатольевич,Динамо,defender,3,0
Бразилия,Кондратьев Станислав Равильевич,Реал Мадрид,defender,155,43
Нидерланды,Яковлев Даниил Владимирович,Бавария,defender,32,2
Испания,Морозов Константин Аркадьевич,Бавария,halfdefender,51,0
Португалия,Иванов Иван Рустамович,Арсенал,defender,174,56
Англия,Мельников Артём Александрович,Ливерпуль,defender,6,2
Португалия,Михайлов Антон Анатольевич,Спартак,goalkeeper,133,-70
Бразилия,Васильев Анатолий Станиславович,Зенит,halfdefender,139,20
Италия,Алексеев Тимофей Валерьевич,Реал Мадрид,defender,36,14
Нидерланды,Антонов Матвей Ильич,Зенит,defender,21,7
Италия,Воробьёв Анатолий Никитич,Манчестер Сити,defender,84,6
Нидерланды,Яковлев Роман Денисович,Зенит,defender,144,76
Италия,Лебедев Олег Станиславович,Бавария,halfdefender,101,20
Португалия,Куликов Григорий Семёнович,ЦСКА,goalkeeper,145,-95
Португалия,Тарасов Александр Константинович,Бавария,attacker,70,41
Нидерланды,Воробьёв Станислав Денисович,Арсенал,goalkeeper,5,-3
Италия,Соловьёв Роман Аркадьевич,Локомотив,halfdefender,167,2
Испания,Алексеев Антон Тарасович,Манчестер Сити,defender,53,50
Россия,Мельников Юрий Эльдарович,ПСЖ,halfdefender,124,77
Франция,Николаев Максим Тимофеевич,ЦСКА,attacker,142,27
Германия,Попов Даниил Александрович,Локомотив,attacker,26,11
Россия,Морозов Владимир Анатольевич,Спартак,attacker,152,69
Италия,Шестаков Александр Евгеньевич,Манчестер Сити,goalkeeper,128,-33
Германия,Семёнов Руслан Викторович,Манчестер Сити,attacker,9,5
Франция,Зайцев Андрей Фёдорович,Барселона,attacker,108,21
Италия,Марков Антон Степанович,Локомотив,attacker,86,69
Италия,Зайцев Вячеслав Данилович,ЦСКА,defender,109,71
Бразилия,Семёнов Артём Вячеславович,Спартак,attacker,127,73
Аргентина,Блинов Григорий Вячеславович,ЦСКА,defender,77,47
Россия,Лебедев Олег Фёдорович,Ювентус,defender,95,23
Аргентина,Семёнов Тихон Константинович,Локомотив,halfdefender,157,50
Испания,Воробьёв Станислав Арсеньевич,Арсенал,defender,127,43
Испания,Соловьёв Юрий Тимофеевич,Ливерпуль,defender,172,11
Нидерланды,Шестаков Глеб Рустамович,Барселона,attacker,28,25
Россия,Васильев Ярослав Дмитриевич,ЦСКА,halfdefender,134,25
Португалия,Попов Вадим Максимович,Динамо,defender,74,63
Италия,Антонов Павел Германович,Арсенал,defender,76,8
Португалия,Шестаков Александр Матвеевич,ПСЖ,defender,113,40
Россия,Егоров Дмитрий Алексеевич,ПСЖ,goalkeeper,24,-2
Германия,Калинин Михаил Евгеньевич,Зенит,goalkeeper,61,-15
Испания,Соловьёв Григорий Михайлович,Зенит,defender,105,61
Нидерланды,Сидоров Матвей Равильевич,Реал Мадрид,halfdefender,140,82
Португалия,Козлов Константин Денисович,Динамо,attacker,87,81
Англия,Волков Григорий Станиславович,Бавария,halfdefender,53,9
Бразилия,Антонов Глеб Владимирович,Локомотив,goalkeeper,82,-3
Англия,Воробьёв Степан Егорович,Ювентус,goalkeeper,14,-12
Франция,Иванов Арсений Валерьевич,Ливерпуль,goalkeeper,17,-9
Франция,Медведев Фёдор Максимович,ПСЖ,halfdefender,29,3
Португалия,Кудрявцев Дмитрий Фёдорович,Динамо,halfdefender,5,1
Италия,Смирнов Георгий Ильич,Реал Мадрид,defender,153,45
Германия,Лазарев Фёдор Семёнович,Арсенал,attacker,159,42
Россия,Петров Денис Леонидович,Спартак,defender,169,67
Италия,Куликов Виктор Арсеньевич,Спартак,halfdefender,168,77
Аргентина,Данилов Пётр Константинович,Ливерпуль,defender,33,24
Германия,Романов Тимофей Тарасович,Ювентус,defender,89,81
Бразилия,Лебедев Роман Рустамович,Бавария,halfdefender,78,2
Португалия,Волков Александр Эдуардович,Бавария,halfdefender,52,34
Аргентина,Калинин Константин Павлович,Арсенал,halfdefender,168,81
Португалия,Блинов Константин Денисович,Динамо,attacker,10,7
Англия,Соколов Станислав Германович,Зенит,halfdefender,119,28
Италия,Михайлов Денис Викторович,ПСЖ,attacker,93,7
Аргентина,Сидоров Даниил Русланович,Бавария,attacker,13,0
Франция,Лазарев Степан Степанович,ЦСКА,halfdefender,119,4
Германия,Романов Никита Степанович,ЦСКА,halfdefender,68,6
Бразилия,Медведев Степан Викторович,Локомотив,halfdefender,38,6
Нидерланды,Морозов Лев Юрьевич,Ливерпуль,halfdefender,104,80
Англия,Новиков Тихон Витальевич,Спартак,goalkeeper,88,-17
Германия,Семёнов Андрей Евгеньевич,Динамо,goalkeeper,125,-113
Англия,Козлов Антон Ильич,Арсенал,goalkeeper,161,-77
Россия,Егоров Виктор Эдуардович,Барселона,attacker,128,25
Россия,Романов Антон Геннадьевич,Зенит,halfdefender,131,66
Франция,Новиков Арсений Максимович,Локомотив,defender,33,8
Испания,Сидоров Роман Александрович,Ювентус,halfdefender,22,21
Португалия,Орлов Илья Павлович,Реал Мадрид,goalkeeper,102,-22
Германия,Романов Константин Николаевич,Бавария,goalkeeper,141,-6
Бразилия,Иванов Даниил Германович,Локомотив,defender,43,12
Аргентина,Алексеев Иван Вячеславович,ПСЖ,attacker,13,0
Аргентина,Воробьёв Антон Геннадьевич,Барселона,attacker,60,32
Россия,Барсуков Артём Николаевич,Зенит,defender,47,7
Бразилия,Лебедев Кирилл Сергеевич,Манчестер Сити,halfdefender,142,46
Бразилия,Никитин Владимир Рустамович,Бавария,attacker,87,58
Нидерланды,Данилов Вячеслав Валерьевич,Бавария,goalkeeper,100,-20
Нидерланды,Смирнов Егор Павлович,Бавария,defender,125,82
Англия,Куликов Вадим Юрьевич,Реал Мадрид,halfdefender,129,15
Бразилия,Фёдоров Виктор Николаевич,Зенит,halfdefender,177,51
Бразилия,Петров Станислав Юрьевич,Зенит,goalkeeper,3,-3
Франция,Гаврилов Олег Валентинович,Зенит,defender,79,64
Испания,Жуков Денис Михайлович,Ливерпуль,defender,97,23
Германия,Савельев Ярослав Иванович,ПСЖ,attacker,15,7
Нидерланды,Морозов Матвей Леонидович,Зенит,defender,73,27
Франция,Сергеев Станислав Валентинович,Динамо,attacker,103,31
Россия,Кузнецов Кирилл Кириллович,Манчестер Сити,attacker,66,51
Испания,Марков Лев Максимович,Зенит,halfdefender,32,20
Италия,Петров Арсений Матвеевич,Бавария,goalkeeper,22,-11
Испания,Никитин Илья Фёдорович,Локомотив,goalkeeper,61,-56
Португалия,Сергеев Илья Константинович,Барселона,attacker,36,3
Россия,Смирнов Антон Равильевич,Манчестер Сити,attacker,65,57
Англия,Попов Денис Вячеславович,Бавария,defender,167,44
Бразилия,Шестаков Виктор Радмирович,Бавария,defender,99,5
Англия,Гусев Александр Андреевич,Динамо,defender,41,20
Италия,Кудрявцев Денис Анатольевич,Барселона,halfdefender,138,90
Нидерланды,Жуков Михаил Вячеславович,Арсенал,defender,137,34
Франция,Орлов Иван Эдуардович,Спартак,attacker,5,2
Аргентина,Фёдоров Валерий Владимирович,Динамо,attacker,73,57
Испания,Воробьёв Илья Кириллович,Ювентус,defender,9,6
Англия,Барсуков Илья Радмирович,Динамо,halfdefender,149,58
Франция,Кондратьев Тихон Максимович,Барселона,halfdefender,96,68
Италия,Семёнов Тимофей Равильевич,Манчестер Сити,attacker,33,19
Россия,Смирнов Андрей Степанович,Локомотив,halfdefender,179,70
Англия,Макаров Андрей Павлович,Зенит,attacker,87,47
Португалия,Беляев Руслан Викторович,Динамо,attacker,27,5
Франция,Гордеев Дмитрий Борисович,Спартак,halfdefender,123,75
Италия,Соколов Матвей Георгиевич,Динамо,attacker,132,6
Германия,Лебедев Глеб Дмитриевич,Барселона,goalkeeper,59,-29
Россия,Семёнов Иван Русланович,Локомотив,defender,8,1
Германия,Рябов Егор Борисович,ПСЖ,goalkeeper,61,-9
Франция,Кондратьев Владимир Рустамович,Реал Мадрид,halfdefender,25,14
Аргентина,Семёнов Степан Маркович,Бавария,attacker,93,0
Англия,Лебедев Ярослав Данилович,Локомотив,goalkeeper,27,-14
Португалия,Данилов Олег Васильевич,Реал Мадрид,halfdefender,36,22
Германия,Борисов Фёдор Александрович,Спартак,attacker,118,11
Россия,Морозов Матвей Вадимович,Спартак,defender,28,19
Нидерланды,Попов Степан Степанович,Манчестер Сити,defender,108,5
Испания,Андреев Егор Олегович,ПСЖ,attacker,87,80
Италия,Козлов Илья Кириллович,Арсенал,halfdefender,151,58
Англия,Титов Роман Тимофеевич,Барселона,goalkeeper,31,-8
Россия,Кузнецов Арсений Вадимович,Барселона,goalkeeper,55,-23
Россия,Гордеев Олег Ярославович,ПСЖ,goalkeeper,122,-34
Бразилия,Беляев Максим Валентинович,Бавария,defender,115,24
Нидерланды,Блинов Егор Рустамович,Барселона,attacker,96,61
Италия,Козлов Виктор Анатольевич,Барселона,goalkeeper,166,-83
Португалия,Николаев Никита Рустамович,Ливерпуль,attacker,122,41
Испания,Беляев Кирилл Вадимович,Спартак,defender,4,3
Португалия,Марков Вадим Павлович,Бавария,goalkeeper,31,-8
Португалия,Беляев Вячеслав Константинович,Манчестер Сити,attacker,168,20
Португалия,Алексеев Максим Матвеевич,Ювентус,halfdefender,134,5
Англия,Васильев Никита Тимофеевич,Ювентус,defender,20,3
Германия,Куликов Виктор Григорьевич,Ювентус,attacker,5,1
Аргентина,Алексеев Станислав Евгеньевич,Бавария,attacker,93,11
Испания,Григорьев Арсений Викторович,Ливерпуль,halfdefender,29,15
Англия,Фёдоров Артём Станиславович,ЦСКА,defender,103,76
Германия,Титов Руслан Геннадьевич,Локомотив,attacker,1,1
Франция,Кондратьев Тихон Константинович,ЦСКА,defender,133,65
Португалия,Петров Ярослав Юрьевич,Локомотив,attacker,25,23
Россия,Медведев Фёдор Станиславович,Ювентус,defender,89,56
Франция,Семёнов Илья Геннадьевич,Ювентус,defender,87,41
Германия,Васильев Тимофей Эдуардович,Локомотив,halfdefender,125,37
Португалия,Сергеев Фёдор Павлович,Манчестер Сити,halfdefender,89,22
Испания,Новиков Руслан Александрович,Бавария,defender,130,44
Испания,Гусев Антон Сергеевич,Манчестер Сити,defender,94,74
Нидерланды,Куликов Артём Валентинович,Ювентус,defender,131,41
Россия,Гусев Арсений Вадимович,Реал Мадрид,defender,136,39
Аргентина,Тарасов Олег Арсеньевич,Барселона,halfdefender,144,53
Бразилия,Филиппов Фёдор Борисович,Ливерпуль,defender,4,3
Франция,Куликов Руслан Сергеевич,Спартак,halfdefender,175,19
Франция,Гордеев Сергей Тарасович,Ливерпуль,halfdefender,147,24
Франция,Гордеев Константин Аркадьевич,Бавария,halfdefender,63,41
Нидерланды,Шестаков Павел Андреевич,ЦСКА,attacker,49,21
Испания,Жуков Георгий Борисович,ПСЖ,defender,35,19
Россия,Новиков Никита Германович,Реал Мадрид,halfdefender,41,41
Испания,Фомин Пётр Валентинович,Локомотив,defender,176,56
Нидерланды,Гусев Матвей Григорьевич,Бавария,halfdefender,28,26
Нидерланды,Иванов Матвей Рустамович,Ювентус,halfdefender,12,4
Англия,Титов Максим Станиславович,Арсенал,halfdefender,92,55
Бразилия,Соловьёв Валерий Борисович,Локомотив,defender,109,62
Италия,Антонов Пётр Витальевич,Арсенал,attacker,40,19
Италия,Сидоров Никита Григорьевич,ЦСКА,halfdefender,153,17
Нидерланды,Макаров Тимофей Григорьевич,Ливерпуль,defender,99,34
Франция,Антонов Фёдор Валерьевич,Динамо,goalkeeper,180,-21
Франция,Марков Матвей Аркадьевич,Ювентус,defender,169,45
Нидерланды,Данилов Вячеслав Русланович,Локомотив,defender,104,24
Бразилия,Попов Тимофей Андреевич,Зенит,defender,77,28
Англия,Антонов Владимир Егорович,Реал Мадрид,halfdefender,133,54
Испания,Воробьёв Даниил Матвеевич,Спартак,attacker,40,11
Франция,Шестаков Арсений Валерьевич,Реал Мадрид,goalkeeper,164,-99
Португалия,Касаткин Максим Леонидович,Ливерпуль,defender,79,27
Нидерланды,Новиков Даниил Русланович,Локомотив,halfdefender,120,39
Аргентина,Куликов Никита Маркович,Ливерпуль,defender,17,17
Англия,Сергеев Павел Игоревич,ЦСКА,attacker,100,36
Аргентина,Романов Павел Владимирович,Динамо,attacker,70,44
Англия,Антонов Лев Романович,Ливерпуль,defender,3,3
Португалия,Сергеев Максим Фёдорович,ЦСКА,halfdefender,28,1
Франция,Алексеев Михаил Равильевич,Ливерпуль,attacker,61,1
Испания,Фомин Олег Дмитриевич,Зенит,defender,111,56
Италия,Соловьёв Михаил Юрьевич,Динамо,attacker,72,10
Франция,Шестаков Владимир Германович,ЦСКА,goalkeeper,142,-42
Нидерланды,Орлов Антон Радмирович,Ливерпуль,attacker,100,30
Испания,Куликов Лев Маркович,Реал Мадрид,defender,31,2
Англия,Николаев Егор Вячеславович,Барселона,attacker,169,71
Италия,Михайлов Тихон Геннадьевич,Локомотив,attacker,180,3
Нидерланды,Борисов Илья Ильич,ЦСКА,halfdefender,3,0
Англия,Николаев Глеб Владимирович,Зенит,halfdefender,133,87
Португалия,Степанов Роман Маркович,Ливерпуль,defender,85,24
Германия,Лазарев Олег Викторович,ПСЖ,halfdefender,107,34
Германия,Фомин Даниил Павлович,Манчестер Сити,defender,93,61
Италия,Николаев Роман Данилович,Ювентус,defender,33,15
Италия,Куликов Ярослав Егорович,Манчестер Сити,halfdefender,30,29
Бразилия,Кондратьев Григорий Данилович,Реал Мадрид,halfdefender,84,17
Португалия,Никитин Михаил Алексеевич,Динамо,halfdefender,67,50
Италия,Соловьёв Матвей Олегович,Спартак,defender,50,47
Нидерланды,Иванов Владимир Ярославович,ЦСКА,halfdefender,143,9
Аргентина,Куликов Виктор Фёдорович,Манчестер Сити,halfdefender,53,41
Англия,Соловьёв Максим Степанович,Манчестер Сити,halfdefender,129,60
Англия,Савельев Тимофей Эльдарович,Арсенал,defender,116,0
Испания,Петров Матвей Тарасович,Манчестер Сити,attacker,20,19
Бразилия,Соловьёв Денис Георгиевич,Манчестер Сити,defender,3,2
Франция,Касаткин Олег Вадимович,Зенит,goalkeeper,23,-13
Испания,Козлов Андрей Вадимович,ЦСКА,attacker,147,81
Португалия,Яковлев Глеб Денисович,Ливерпуль,defender,14,6
Германия,Николаев Даниил Васильевич,Ливерпуль,defender,170,68
Нидерланды,Гордеев Юрий Олегович,Барселона,halfdefender,83,33
Германия,Орлов Руслан Валентинович,Ювентус,attacker,119,66
Франция,Николаев Матвей Станиславович,Динамо,halfdefender,87,2
Испания,Орлов Лев Егорович,Ливерпуль,attacker,67,60
Франция,Попов Пётр Александрович,Реал Мадрид,defender,115,34
Аргентина,Зайцев Валерий Борисович,ПСЖ,goalkeeper,138,-9
Бразилия,Васильев Антон Вячеславович,Манчестер Сити,attacker,177,87
Италия,Лебедев Иван Олегович,Ювентус,halfdefender,38,4
Италия,Степанов Максим Радмирович,Динамо,halfdefender,53,46
Франция,Иванов Тимофей Михайлович,Барселона,attacker,83,75
Россия,Козлов Юрий Сергеевич,Локомотив,attacker,138,3
Аргентина,Медведев Сергей Олегович,Спартак,defender,127,5
Италия,Гордеев Антон Антонович,Арсенал,defender,24,1
Нидерланды,Волков Сергей Фёдорович,Ливерпуль,halfdefender,119,66
Португалия,Семёнов Вадим Александрович,Манчестер Сити,goalkeeper,26,-12
Аргентина,Волков Александр Георгиевич,Барселона,halfdefender,67,12
Россия,Борисов Пётр Арсеньевич,ПСЖ,defender,150,7
Испания,Шестаков Григорий Константинович,Манчестер Сити,defender,66,14
Бразилия,Антонов Лев Станиславович,Динамо,halfdefender,11,9
Нидерланды,Марков Ярослав Кириллович,Зенит,attacker,167,71
Бразилия,Смирнов Вадим Евгеньевич,Ювентус,defender,56,46
Германия,Сидоров Андрей Павлович,Манчестер Сити,attacker,55,15
Испания,Тарасов Михаил Русланович,Реал Мадрид,halfdefender,109,53
Франция,Калинин Вячеслав Борисович,Реал Мадрид,halfdefender,176,36
Англия,Куликов Руслан Радмирович,Ювентус,halfdefender,149,5
Германия,Степанов Михаил Станиславович,Барселона,halfdefender,83,29
Италия,Фёдоров Егор Михайлович,ПСЖ,halfdefender,50,48
Аргентина,Марков Степан Романович,Локомотив,attacker,175,55
Англия,Фомин Ярослав Валентинович,Спартак,attacker,117,76
Франция,Попов Артём Викторович,ЦСКА,halfdefender,79,49
Франция,Лебедев Дмитрий Денисович,Барселона,defender,71,43
Италия,Жуков Ярослав Эдуардович,Зенит,attacker,129,32
Нидерланды,Григорьев Александр Радмирович,Барселона,halfdefender,98,50
Франция,Гаврилов Валерий Эдуардович,Манчестер Сити,halfdefender,159,88
Аргентина,Семёнов Матвей Григорьевич,Ювентус,defender,94,17
Нидерланды,Михайлов Тимофей Денисович,Бавария,defender,55,25
Испания,Никитин Константин Эльдарович,Спартак,defender,124,33
Италия,Смирнов Денис Эдуардович,Арсенал,attacker,154,71
Германия,Алексеев Фёдор Викторович,Арсенал,attacker,24,14
Португалия,Касаткин Андрей Дмитриевич,Локомотив,defender,52,51
Италия,Беляев Матвей Евгеньевич,Динамо,defender,62,23
Бразилия,Фролов Глеб Олегович,Спартак,defender,159,24
Англия,Новиков Тимофей Германович,Арсенал,attacker,33,2
Германия,Орлов Даниил Григорьевич,ЦСКА,attacker,90,47
Англия,Кондратьев Григорий Олегович,Локомотив,halfdefender,180,1
Франция,Морозов Антон Тимофеевич,Динамо,attacker,80,0
Франция,Беляев Александр Арсеньевич,Динамо,defender,117,69
Россия,Жуков Дмитрий Денисович,Реал Мадрид,halfdefender,140,40
Италия,Рябов Александр Маркович,Реал Мадрид,halfdefender,63,10
Португалия,Куликов Артём Юрьевич,Локомотив,halfdefender,4,2
Нидерланды,Соколов Кирилл Павлович,Бавария,attacker,106,1
Англия,Шестаков Руслан Вадимович,Барселона,goalkeeper,34,-3
Россия,Фролов Вадим Станиславович,Реал Мадрид,defender,76,66
Нидерланды,Григорьев Андрей Валентинович,Зенит,defender,3,1
Португалия,Кондратьев Константин Вячеславович,Ливерпуль,defender,53,13
Бразилия,Кузнецов Роман Маркович,Арсенал,attacker,4,0
Франция,Новиков Михаил Германович,Барселона,halfdefender,113,75
Португалия,Калинин Георгий Аркадьевич,Барселона,goalkeeper,50,-44
Бразилия,Романов Глеб Фёдорович,Зенит,attacker,91,6
Бразилия,Кудрявцев Владимир Эдуардович,Бавария,halfdefender,33,10
Аргентина,Беляев Юрий Аркадьевич,Спартак,halfdefender,3,3
Аргентина,Григорьев Максим Николаевич,Зенит,attacker,33,11
Германия,Иванов Виктор Андреевич,ПСЖ,goalkeeper,142,-76
Россия,Мельников Илья Валентинович,Ювентус,goalkeeper,35,-18
Италия,Смирнов Павел Арсеньевич,Арсенал,halfdefender,22,16
Аргентина,Мельников Тихон Юрьевич,Локомотив,defender,23,3
Бразилия,Воробьёв Олег Тимофеевич,Ливерпуль,halfdefender,75,41
Франция,Иванов Даниил Станиславович,ПСЖ,goalkeeper,91,-85
Нидерланды,Калинин Денис Ильич,Барселона,attacker,67,12
Испания,Кудрявцев Никита Васильевич,Зенит,halfdefender,74,65
Италия,Лебедев Михаил Иванович,ПСЖ,halfdefender,134,88
Англия,Мельников Михаил Егорович,Манчестер Сити,halfdefender,147,44
Бразилия,Гусев Андрей Иванович,Реал Мадрид,attacker,145,56
Португалия,Фролов Даниил Степанович,Реал Мадрид,halfdefender,150,80
Испания,Морозов Антон Семёнович,Манчестер Сити,defender,83,76
Нидерланды,Новиков Егор Егорович,Реал Мадрид,defender,28,1
Германия,Лазарев Валерий Валентинович,Ювентус,defender,74,37
Португалия,Мельников Фёдор Фёдорович,Ливерпуль,defender,3,0
Аргентина,Новиков Александр Анатольевич,Динамо,attacker,70,24
Португалия,Блинов Валерий Юрьевич,ПСЖ,halfdefender,81,71
Аргентина,Андреев Валерий Ярославович,Зенит,defender,160,26
Англия,Куликов Станислав Андреевич,Реал Мадрид,attacker,178,86
Франция,Попов Анатолий Германович,ПСЖ,attacker,4,1
Испания,Николаев Андрей Иванович,Зенит,attacker,100,17
Нидерланды,Смирнов Юрий Григорьевич,Зенит,halfdefender,97,48
Англия,Сергеев Глеб Рустамович,Бавария,attacker,147,1
Россия,Васильев Ярослав Олегович,Спартак,halfdefender,166,32
Англия,Степанов Станислав Матвеевич,Локомотив,halfdefender,144,62
Аргентина,Кондратьев Илья Михайлович,Ливерпуль,defender,88,81
Бразилия,Филиппов Константин Григорьевич,Ливерпуль,defender,16,2
Бразилия,Тарасов Глеб Радмирович,Арсенал,attacker,166,43
Испания,Гаврилов Руслан Викторович,Спартак,halfdefender,180,21
Аргентина,Сидоров Тихон Викторович,Спартак,attacker,3,3
Бразилия,Шестаков Никита Вадимович,Ювентус,halfdefender,141,20
Германия,Андреев Константин Рустамович,ЦСКА,goalkeeper,71,-6
Франция,Лебедев Денис Кириллович,Ливерпуль,defender,70,52
Россия,Лазарев Тимофей Дмитриевич,ПСЖ,halfdefender,39,21
Россия,Гордеев Ярослав Васильевич,ЦСКА,halfdefender,0,0
Франция,Павлов Олег Арсеньевич,Локомотив,goalkeeper,153,-41
Англия,Соловьёв Сергей Тарасович,Барселона,halfdefender,78,47
Португалия,Морозов Олег Фёдорович,Ливерпуль,goalkeeper,114,-9
Аргентина,Кузнецов Олег Сергеевич,ЦСКА,halfdefender,165,40
Германия,Павлов Фёдор Романович,Барселона,attacker,73,37
Нидерланды,Тарасов Сергей Ильич,Динамо,goalkeeper,30,-2
Италия,Гордеев Вячеслав Рустамович,Спартак,defender,177,60
Франция,Соловьёв Константин Тарасович,Зенит,goalkeeper,45,-2
Португалия,Семёнов Кирилл Арсеньевич,Ювентус,halfdefender,149,59
Россия,Степанов Юрий Геннадьевич,Зенит,defender,27,22
Англия,Марков Кирилл Юрьевич,ПСЖ,attacker,22,8
Италия,Смирнов Вячеслав Вадимович,Бавария,halfdefender,133,56
Италия,Марков Антон Никитич,Спартак,halfdefender,175,57
Англия,Тарасов Матвей Кириллович,Арсенал,halfdefender,79,1
Аргентина,Яковлев Матвей Анатольевич,Ювентус,defender,163,32
Италия,Фролов Кирилл Григорьевич,Ювентус,halfdefender,174,48
Англия,Воробьёв Егор Юрьевич,Манчестер Сити,halfdefender,121,85
Бразилия,Алексеев Роман Константинович,Ювентус,attacker,101,59
Германия,Савельев Тимофей Денисович,Ливерпуль,goalkeeper,111,-82
Португалия,Данилов Егор Евгеньевич,Барселона,defender,90,45
Франция,Мельников Антон Матвеевич,Зенит,defender,142,4
Нидерланды,Иванов Фёдор Равильевич,Спартак,defender,68,51
Германия,Петров Андрей Тимофеевич,ЦСКА,defender,13,13
Англия,Новиков Александр Ильич,ПСЖ,defender,66,18
Нидерланды,Кондратьев Даниил Радмирович,Динамо,defender,29,4
Германия,Иванов Виктор Тарасович,Бавария,defender,116,83
Англия,Блинов Даниил Данилович,Локомотив,defender,152,41
Германия,Антонов Тимофей Эдуардович,Реал Мадрид,goalkeeper,100,-62
Англия,Алексеев Виктор Рустамович,Манчестер Сити,attacker,25,8
Аргентина,Романов Артём Радмирович,ПСЖ,attacker,95,48
Аргентина,Барсуков Денис Семёнович,Динамо,attacker,107,69
Нидерланды,Данилов Денис Маркович,Барселона,halfdefender,160,50
Россия,Титов Денис Максимович,Бавария,halfdefender,129,51
Испания,Марков Владимир Вячеславович,Манчестер Сити,goalkeeper,105,-53
Англия,Козлов Пётр Тимофеевич,Ювентус,defender,114,28
Германия,Касаткин Валерий Георгиевич,Спартак,defender,161,20
Италия,Новиков Глеб Семёнович,Реал Мадрид,attacker,120,58
Нидерланды,Алексеев Станислав Радмирович,Бавария,attacker,144,8
Германия,Гордеев Артём Валерьевич,Барселона,attacker,31,13
Аргентина,Куликов Арсений Сергеевич,Ливерпуль,attacker,92,10
Испания,Кудрявцев Иван Андреевич,Локомотив,defender,134,31
Нидерланды,Захаров Матвей Эльдарович,Динамо,halfdefender,165,31
Италия,Кузнецов Станислав Вячеславович,Манчестер Сити,defender,17,14
Испания,Михайлов Руслан Матвеевич,Бавария,attacker,13,4
Англия,Соловьёв Михаил Фёдорович,Барселона,attacker,29,26
Аргентина,Титов Артём Михайлович,Локомотив,defender,161,54
Испания,Новиков Тимофей Станиславович,Барселона,attacker,118,56
Италия,Романов Михаил Владимирович,Барселона,defender,140,46
Бразилия,Шестаков Илья Иванович,Локомотив,attacker,83,15
Португалия,Шестаков Максим Геннадьевич,Динамо,goalkeeper,62,-48
Нидерланды,Антонов Артём Юрьевич,Арсенал,halfdefender,130,60
Нидерланды,Григорьев Денис Данилович,Спартак,halfdefender,123,69
Россия,Волков Фёдор Юрьевич,Спартак,halfdefender,86,3
Италия,Барсуков Пётр Семёнович,Бавария,halfdefender,125,90
Англия,Орлов Александр Антонович,Манчестер Сити,goalkeeper,91,-24
Германия,Воробьёв Егор Вячеславович,Локомотив,attacker,7,3
Франция,Борисов Анатолий Константинович,Динамо,goalkeeper,64,-49
Бразилия,Касаткин Вячеслав Витальевич,ЦСКА,attacker,165,1
Аргентина,Захаров Георгий Владимирович,Арсенал,halfdefender,150,47
Нидерланды,Жуков Владимир Васильевич,Ювентус,attacker,105,47
Португалия,Медведев Кирилл Тарасович,Арсенал,defender,45,26
Аргентина,Филиппов Александр Ярославович,Спартак,attacker,146,66
Испания,Семёнов Анатолий Николаевич,Динамо,goalkeeper,9,-8
Португалия,Андреев Виктор Вячеславович,Локомотив,halfdefender,108,75
Россия,Сергеев Даниил Иванович,Зенит,attacker,15,3
Франция,Филиппов Виктор Викторович,Барселона,halfdefender,129,12
Италия,Смирнов Егор Тарасович,ПСЖ,attacker,161,84
Италия,Жуков Дмитрий Кириллович,Арсенал,defender,123,90
Испания,Воробьёв Фёдор Тимофеевич,Зенит,goalkeeper,66,-11
Англия,Тарасов Даниил Николаевич,Спартак,goalkeeper,29,-5
Англия,Морозов Кирилл Владимирович,Барселона,defender,119,71
Италия,Данилов Пётр Дмитриевич,Локомотив,defender,116,26
Англия,Гусев Руслан Георгиевич,ПСЖ,halfdefender,35,10
Бразилия,Васильев Никита Данилович,Зенит,attacker,61,54
Аргентина,Фомин Илья Геннадьевич,ПСЖ,defender,68,24
Франция,Марков Егор Анатольевич,ЦСКА,goalkeeper,40,-6
Португалия,Павлов Валерий Александрович,Динамо,halfdefender,158,17
Германия,Антонов Анатолий Тарасович,Бавария,attacker,65,64
Россия,Зайцев Арсений Денисович,Ливерпуль,halfdefender,43,32
Англия,Кузнецов Глеб Русланович,ЦСКА,defender,2,1
Бразилия,Соловьёв Юрий Матвеевич,ПСЖ,defender,171,48
Англия,Андреев Денис Васильевич,Локомотив,goalkeeper,120,-36
Германия,Волков Анатолий Германович,Ливерпуль,halfdefender,131,27
Бразилия,Козлов Георгий Игоревич,Локомотив,defender,69,50
Россия,Жуков Артём Данилович,Бавария,halfdefender,82,75
Испания,Кудрявцев Михаил Игоревич,ПСЖ,defender,99,75
Нидерланды,Сергеев Тимофей Аркадьевич,Локомотив,halfdefender,127,60
Нидерланды,Лазарев Александр Денисович,Динамо,defender,11,10
Англия,Григорьев Лев Ильич,Ливерпуль,defender,179,72
Франция,Смирнов Георгий Степанович,Зенит,halfdefender,86,43
Германия,Никитин Кирилл Германович,Ювентус,goalkeeper,44,-35
Германия,Куликов Иван Витальевич,ЦСКА,halfdefender,13,7
Франция,Кузнецов Кирилл Семёнович,Реал Мадрид,attacker,78,20
Россия,Кудрявцев Юрий Семёнович,Ливерпуль,defender,176,30
Россия,Касаткин Матвей Ярославович,Зенит,attacker,43,8
Россия,Андреев Олег Антонович,Реал Мадрид,defender,85,63
Нидерланды,Фролов Виктор Тимофеевич,Ливерпуль,attacker,87,7
Португалия,Фёдоров Георгий Леонидович,Локомотив,halfdefender,127,61
