country,fullName,clubName,position,counterGames,counterGoals
Россия,Беляев Григорий Алексеевич,Арсенал,goalkeeper,161,-159
Португалия,Никитин Сергей Эльдарович,Бавария,halfdefender,68,43
Испания,Григорьев Кирилл Вячеславович,Спартак,attacker,161,56
Россия,Козлов Вадим Максимович,Манчестер Сити,defender,37,21
Испания,Медведев Антон Васильевич,Реал Мадрид,defender,141,37
Бразилия,Сергеев Олег Романович,ПСЖ,defender,110,89
Бразилия,Смирнов Глеб Дмитриевич,Зенит,goalkeeper,32,-5
Португалия,Марков Михаил Данилович,Ювентус,attacker,57,24
Россия,Беляев Фёдор Равильевич,Арсенал,defender,115,37
Россия,Волков Александр Романович,Реал Мадрид,halfdefender,129,68
Нидерланды,Тарасов Роман Арсеньевич,Бавария,attacker,135,53
Аргентина,Гаврилов Михаил Константинович,ЦСКА,halfdefender,31,20
Россия,Николаев Константин Сергеевич,Зенит,attacker,73,56
Аргентина,Фёдоров Владимир Аркадьевич,ПСЖ,goalkeeper,60,-57
Италия,Шестаков Артём Денисович,ЦСКА,defender,102,37
Россия,Яковлев Юрий Евгеньевич,Ювентус,halfdefender,125,0
Германия,Шестаков Юрий Арсеньевич,Ювентус,halfdefender,62,13
Нидерланды,Николаев Никита Радмирович,ПСЖ,halfdefender,64,61
Германия,Волков Матвей Данилович,Барселона,goalkeeper,91,-64
Португалия,Андреев Павел Ильич,Локомотив,halfdefender,179,32
Нидерланды,Мельников Фёдор Кириллович,Арсенал,attacker,98,64
Германия,Романов Роман Олегович,Спартак,defender,143,38
Италия,Иванов Виктор Константинович,Локомотив,defender,133,66
Португалия,Калинин Георгий Михайлович,Манчестер Сити,attacker,71,56
Испания,Степанов Анатолий Арсеньевич,Арсенал,goalkeeper,130,-22
Россия,Макаров Максим Викторович,Зенит,defender,169,54
Аргентина,Шестаков Глеб Анатольевич,Зенит,halfdefender,124,83
Германия,Кузнецов Юрий Станиславович,Реал Мадрид,halfdefender,141,52
Португалия,Григорьев Артём Павлович,Локомотив,goalkeeper,168,-89
Аргентина,Фёдоров Тихон Эдуардович,ЦСКА,goalkeeper,149,-97
Аргентина,Кудрявцев Фёдор Русланович,Бавария,halfdefender,76,14
Аргентина,Лазарев Егор Валентинович,Бавария,attacker,116,11
Англия,Иванов Тимофей Германович,Реал Мадрид,defender,53,16
Испания,Николаев Владимир Аркадьевич,Манчестер Сити,attacker,11,5
Франция,Марков Павел Степанович,Зенит,halfdefender,142,17
Нидерланды,Данилов Лев Олегович,Реал Мадрид,halfdefender,32,17
Аргентина,Гордеев Тимофей Викторович,Ливерпуль,attacker,64,50
Португалия,Мельников Тимофей Аркадьевич,Бавария,attacker,53,0
Германия,Григорьев Дмитрий Данилович,Барселона,goalkeeper,161,-58
Франция,Козлов Павел Романович,Бавария,defender,59,12
Португалия,Антонов Арсений Максимович,Барселона,attacker,1,1
Нидерланды,Борисов Дмитрий Григорьевич,Манчестер Сити,halfdefender,138,51
Италия,Николаев Пётр Валерьевич,ЦСКА,halfdefender,166,76
Нидерланды,Борисов Артём Игоревич,Барселона,defender,129,52
Нидерланды,Фёдоров Никита Вячеславович,Манчестер Сити,halfdefender,120,56
Россия,Беляев Антон Антонович,Арсенал,defender,133,63
Германия,Морозов Андрей Дмитриевич,Локомотив,halfdefender,79,59
Германия,Зайцев Антон Тарасович,Зенит,defender,36,20
Испания,Беляев Вадим Сергеевич,Ливерпуль,attacker,126,49
Бразилия,Сергеев Пётр Анатольевич,Бавария,halfdefender,51,15
Англия,Иванов Вадим Егорович,Манчестер Сити,halfdefender,82,47
Аргентина,Петров Григорий Васильевич,Локомотив,defender,60,37
Испания,Андреев Тихон Андреевич,Зенит,halfdefender,51,46
Англия,Куликов Глеб Павлович,Динамо,halfdefender,72,42
Нидерланды,Беляев Антон Данилович,Арсенал,halfdefender,76,76
Аргентина,Новиков Валерий Иванович,ЦСКА,attacker,52,21
Португалия,Блинов Лев Максимович,Спартак,defender,164,29
Германия,Беляев Глеб Юрьевич,Бавария,defender,96,77
Россия,Никитин Сергей Дмитриевич,ЦСКА,halfdefender,75,33
Бразилия,Макаров Сергей Геннадьевич,Локомотив,goalkeeper,26,-26
Нидерланды,Барсуков Иван Викторович,Спартак,halfdefender,143,81
Нидерланды,Гордеев Степан Олегович,Зенит,defender,56,32
Испания,Куликов Никита Фёдорович,Ливерпуль,attacker,94,4
Португалия,Захаров Никита Константинович,Арсенал,goalkeeper,145,-47
Италия,Борисов Григорий Борисович,Реал Мадрид,defender,129,23
Англия,Зайцев Станислав Дмитриевич,Спартак,goalkeeper,28,-4
Бразилия,Барсуков Арсений Георгиевич,Ливерпуль,defender,65,62
Португалия,Фёдоров Владимир Дмитриевич,Ювентус,defender,89,76
Германия,Гусев Владимир Валентинович,Бавария,halfdefender,178,60
Аргентина,Куликов Павел Олегович,Динамо,halfdefender,116,5
Бразилия,Гордеев Валерий Никитич,ЦСКА,halfdefender,6,5
Италия,Никитин Даниил Тимофеевич,Барселона,attacker,37,7
Нидерланды,Данилов Иван Валерьевич,ЦСКА,attacker,60,30
Аргентина,Семёнов Дмитрий Радмирович,Ювентус,defender,104,37
Англия,Касаткин Андрей Георгиевич,Бавария,defender,127,56
Россия,Попов Сергей Эльдарович,Динамо,defender,59,5
Португалия,Никитин Юрий Васильевич,Барселона,defender,164,16
Бразилия,Фролов Виктор Денисович,Динамо,halfdefender,167,48
Германия,Фомин Константин Витальевич,Локомотив,attacker,85,27
Бразилия,Филиппов Станислав Вячеславович,Манчестер Сити,halfdefender,83,32
Франция,Сидоров Андрей Радмирович,ЦСКА,attacker,127,6
Франция,Фролов Сергей Леонидович,ПСЖ,goalkeeper,96,-90
Испания,Григорьев Глеб Константинович,Бавария,halfdefender,156,85
Англия,Филиппов Сергей Германович,Ливерпуль,attacker,140,43
Аргентина,Николаев Фёдор Аркадьевич,ПСЖ,defender,139,82
Франция,Жуков Егор Ярославович,Локомотив,defender,93,65
Португалия,Васильев Фёдор Викторович,Ювентус,attacker,123,8
Германия,Яковлев Олег Николаевич,ПСЖ,attacker,75,10
Россия,Степанов Максим Сергеевич,ПСЖ,goalkeeper,10,-8
Италия,Павлов Валерий Ильич,Барселона,halfdefender,30,2
Италия,Борисов Иван Алексеевич,Ювентус,halfdefender,155,60
Нидерланды,Захаров Тимофей Евгеньевич,Спартак,halfdefender,75,67
Нидерланды,Савельев Сергей Егорович,Ливерпуль,defender,78,1
Аргентина,Касаткин Павел Алексеевич,ЦСКА,attacker,144,79
Португалия,Борисов Валерий Русланович,Спартак,defender,180,40
Франция,Попов Матвей Эдуардович,Динамо,defender,109,10
Аргентина,Соколов Михаил Евгеньевич,Арсенал,defender,69,48
Нидерланды,Марков Андрей Станиславович,Реал Мадрид,goalkeeper,177,-69
Италия,Кузнецов Антон Эльдарович,Локомотив,defender,21,1
Италия,Филиппов Павел Ильич,Манчестер Сити,attacker,129,11
Франция,Фомин Тимофей Никитич,Бавария,defender,91,28
Аргентина,Жуков Степан Георгиевич,Спартак,halfdefender,85,4
Португалия,Калинин Олег Николаевич,Арсенал,defender,144,66
Португалия,Яковлев Александр Владимирович,Ливерпуль,halfdefender,128,49
Португалия,Мельников Роман Андреевич,Арсенал,defender,77,41
Нидерланды,Макаров Лев Васильевич,Манчестер Сити,halfdefender,179,24
Бразилия,Алексеев Максим Алексеевич,Барселона,halfdefender,91,53
Бразилия,Гаврилов Вячеслав Егорович,Локомотив,attacker,77,5
Португалия,Филиппов Кирилл Степанович,Спартак,attacker,165,25
Англия,Мельников Андрей Степанович,Арсенал,defender,73,70
Германия,Сергеев Максим Михайлович,Динамо,goalkeeper,54,-42
Германия,Егоров Руслан Станиславович,Локомотив,defender,140,50
Испания,Титов Матвей Сергеевич,Реал Мадрид,defender,84,68
Нидерланды,Блинов Анатолий Петрович,ПСЖ,goalkeeper,70,-70
Нидерланды,Филиппов Егор Матвеевич,Реал Мадрид,goalkeeper,124,-50
Бразилия,Медведев Никита Антонович,Ювентус,defender,106,27
Англия,Медведев Вадим Денисович,Реал Мадрид,halfdefender,112,9
Россия,Блинов Денис Вадимович,Локомотив,halfdefender,104,87
Бразилия,Алексеев Денис Радмирович,Зенит,attacker,70,0
Франция,Гаврилов Фёдор Тимофеевич,Арсенал,defender,103,31
Германия,Гордеев Тимофей Андреевич,Реал Мадрид,defender,136,36
Германия,Волков Владимир Николаевич,Ювентус,defender,95,82
Нидерланды,Воробьёв Илья Андреевич,Ювентус,halfdefender,126,74
Нидерланды,Гордеев Кирилл Тимофеевич,Арсенал,halfdefender,53,12
Португалия,Захаров Александр Никитич,Ливерпуль,defender,97,10
Аргентина,Воробьёв Юрий Матвеевич,Динамо,defender,164,37
Бразилия,Макаров Руслан Вадимович,Арсенал,halfdefender,69,18
Англия,Макаров Степан Дмитриевич,Бавария,attacker,86,33
Германия,Лебедев Фёдор Фёдорович,Зенит,halfdefender,117,29
Франция,Савельев Роман Денисович,Бавария,attacker,33,18
Аргентина,Смирнов Антон Витальевич,ПСЖ,defender,50,40
Англия,Медведев Максим Евгеньевич,Манчестер Сити,attacker,56,19
Англия,Волков Илья Ярославович,Локомотив,halfdefender,105,15
Англия,Яковлев Александр Петрович,Локомотив,defender,146,44
Франция,Марков Руслан Николаевич,Ювентус,defender,107,63
Россия,Фомин Егор Сергеевич,Зенит,halfdefender,145,29
Бразилия,Николаев Вадим Эдуардович,Локомотив,attacker,150,22
Бразилия,Григорьев Михаил Васильевич,Зенит,halfdefender,92,88
Бразилия,Зайцев Валерий Андреевич,ЦСКА,defender,172,43
Италия,Макаров Михаил Маркович,Динамо,halfdefender,53,53
Франция,Гаврилов Лев Дмитриевич,Локомотив,halfdefender,133,2
Нидерланды,Рябов Вячеслав Вячеславович,Барселона,goalkeeper,62,-30
Португалия,Фролов Александр Маркович,Ливерпуль,halfdefender,124,11
Испания,Никитин Константин Ярославович,Динамо,halfdefender,110,29
Италия,Макаров Михаил Валерьевич,Арсенал,halfdefender,140,24
Бразилия,Алексеев Михаил Валентинович,Ливерпуль,attacker,111,64
Португалия,Соколов Денис Рустамович,Ливерпуль,halfdefender,124,7
Аргентина,Куликов Сергей Борисович,Ювентус,halfdefender,78,12
Бразилия,Фомин Виктор Денисович,ЦСКА,defender,159,17
Германия,Сидоров Станислав Валерьевич,Бавария,defender,64,48
Франция,Соколов Степан Егорович,Локомотив,defender,73,57
Германия,Никитин Илья Ильич,Спартак,attacker,138,17
Испания,Петров Ярослав Валерьевич,Ливерпуль,defender,27,14
Германия,Борисов Иван Маркович,Динамо,defender,170,64
Англия,Гаврилов Андрей Данилович,Барселона,halfdefender,148,58
Италия,Кондратьев Лев Валерьевич,Манчестер Сити,defender,139,32
Португалия,Барсуков Артём Тарасович,Спартак,attacker,68,55
Нидерланды,Куликов Кирилл Георгиевич,Ювентус,defender,37,20
Аргентина,Лебедев Максим Анатольевич,Ливерпуль,attacker,115,59
Франция,Семёнов Артём Андреевич,Ювентус,halfdefender,176,88
Франция,Жуков Андрей Юрьевич,Зенит,attacker,139,87
Испания,Захаров Пётр Эдуардович,ЦСКА,halfdefender,131,64
Германия,Касаткин Владимир Арсеньевич,Реал Мадрид,defender,66,38
Англия,Гаврилов Матвей Григорьевич,Бавария,attacker,154,24
Италия,Беляев Георгий Германович,Арсенал,halfdefender,155,4
Россия,Кузнецов Георгий Витальевич,Бавария,goalkeeper,168,-100
Испания,Семёнов Олег Юрьевич,Ливерпуль,halfdefender,0,0
Россия,Григорьев Никита Данилович,ЦСКА,defender,105,88
Англия,Макаров Тихон Ильич,ЦСКА,defender,91,86
Бразилия,Мельников Фёдор Сергеевич,Динамо,attacker,74,7
Аргентина,Барсуков Дмитрий Тарасович,Реал Мадрид,attacker,92,57
Аргентина,Лебедев Дмитрий Евгеньевич,Динамо,defender,47,42
Германия,Кудрявцев Артём Константинович,ЦСКА,attacker,85,64
Франция,Медведев Егор Валентинович,Манчестер Сити,halfdefender,87,41
Нидерланды,Марков Арсений Вячеславович,Барселона,defender,87,68
Италия,Беляев Егор Рустамович,Локомотив,defender,150,24
Испания,Иванов Егор Матвеевич,Ювентус,defender,179,22
Аргентина,Козлов Валерий Георгиевич,Спартак,goalkeeper,51,-34
Германия,Макаров Глеб Сергеевич,Барселона,goalkeeper,57,-52
Аргентина,Данилов Станислав Арсеньевич,Реал Мадрид,halfdefender,93,83
Франция,Рябов Илья Ярославович,Ливерпуль,defender,22,6
Италия,Куликов Дмитрий Данилович,ПСЖ,attacker,177,90
Франция,Орлов Вадим Станиславович,Ливерпуль,attacker,48,41
Бразилия,Филиппов Валерий Маркович,Зенит,halfdefender,100,20
Италия,Гусев Вячеслав Рустамович,Зенит,attacker,122,22
Нидерланды,Николаев Даниил Иванович,Зенит,goalkeeper,144,-60
Нидерланды,Орлов Григорий Равильевич,Арсенал,attacker,32,25
Германия,Марков Иван Егорович,Локомотив,defender,96,59
Португалия,Сергеев Тимофей Валерьевич,Ювентус,goalkeeper,56,-55
Россия,Андреев Олег Степанович,Ливерпуль,defender,98,8
Англия,Кузнецов Виктор Юрьевич,Манчестер Сити,halfdefender,142,26
Испания,Медведев Сергей Васильевич,Ювентус,halfdefender,177,53
Франция,Михайлов Артём Степанович,ЦСКА,defender,92,5
Португалия,Лазарев Юрий Арсеньевич,ЦСКА,defender,67,49
Бразилия,Михайлов Павел Денисович,ЦСКА,defender,62,34
Португалия,Кондратьев Руслан Тарасович,Реал Мадрид,attacker,145,84
Испания,Титов Анатолий Максимович,Ливерпуль,halfdefender,89,55
Нидерланды,Николаев Тимофей Максимович,Локомотив,halfdefender,48,10
Франция,Попов Владимир Васильевич,Ювентус,goalkeeper,41,-34
Нидерланды,Смирнов Степан Антонович,Манчестер Сити,halfdefender,117,34
Германия,Сергеев Руслан Антонович,Динамо,attacker,10,8
Бразилия,Лебедев Даниил Тимофеевич,ЦСКА,defender,177,64
Португалия,Шестаков Ярослав Максимович,ПСЖ,defender,77,48
Россия,Гаврилов Александр Витальевич,Барселона,goalkeeper,71,-6
Испания,Куликов Андрей Дмитриевич,ЦСКА,goalkeeper,82,-72
Нидерланды,Борисов Роман Маркович,Локомотив,defender,85,7
Италия,Захаров Иван Аркадьевич,Реал Мадрид,halfdefender,162,73
Испания,Яковлев Анатолий Валерьевич,Локомотив,defender,6,1
Испания,Куликов Вячеслав Маркович,ЦСКА,halfdefender,139,81
Аргентина,Титов Григорий Фёдорович,ПСЖ,defender,6,4
Франция,Захаров Владимир Вячеславович,Локомотив,defender,105,49
Португалия,Тарасов Степан Станиславович,Барселона,goalkeeper,85,-20
Англия,Калинин Пётр Георгиевич,Спартак,goalkeeper,134,-129
Бразилия,Петров Лев Никитич,Манчестер Сити,defender,22,19
Россия,Филиппов Виктор Александрович,ПСЖ,defender,149,83
Португалия,Сергеев Станислав Юрьевич,Барселона,halfdefender,168,67
Испания,Иванов Виктор Рустамович,Арсенал,attacker,21,11
Испания,Фёдоров Виктор Васильевич,Барселона,halfdefender,63,7
Аргентина,Борисов Станислав Антонович,Арсенал,attacker,148,16
Германия,Фёдоров Артём Валерьевич,Спартак,defender,39,24
Бразилия,Марков Михаил Рустамович,Манчестер Сити,defender,89,9
Испания,Михайлов Георгий Игоревич,Манчестер Сити,defender,52,52
Италия,Фомин Тимофей Васильевич,ЦСКА,defender,153,69
Россия,Егоров Кирилл Геннадьевич,Бавария,attacker,179,37
Нидерланды,Савельев Константин Егорович,Локомотив,halfdefender,103,59
Португалия,Кондратьев Никита Кириллович,Локомотив,attacker,32,26
Португалия,Фёдоров Никита Витальевич,ЦСКА,defender,124,71
Франция,Никитин Степан Николаевич,Манчестер Сити,goalkeeper,98,-53
Аргентина,Лазарев Дмитрий Степанович,Арсенал,attacker,80,25
Аргентина,Барсуков Максим Михайлович,Барселона,goalkeeper,141,-128
Англия,Блинов Тимофей Максимович,Манчестер Сити,attacker,117,67
Италия,Гордеев Кирилл Викторович,ЦСКА,attacker,13,3
Италия,Гордеев Лев Маркович,Локомотив,defender,137,15
Нидерланды,Лазарев Сергей Кириллович,Ливерпуль,attacker,65,46
Германия,Волков Александр Вадимович,Арсенал,halfdefender,134,27
Нидерланды,Романов Даниил Ярославович,Ливерпуль,attacker,41,4
Нидерланды,Макаров Константин Вадимович,ЦСКА,defender,3,2
Нидерланды,Мельников Вячеслав Матвеевич,Спартак,goalkeeper,7,-3
Россия,Мельников Станислав Антонович,Спартак,halfdefender,25,12
Аргентина,Кузнецов Руслан Русланович,Бавария,halfdefender,25,5
Испания,Козлов Константин Игоревич,ЦСКА,halfdefender,121,61
Испания,Попов Анатолий Анатольевич,Манчестер Сити,attacker,87,26
Испания,Воробьёв Тихон Вадимович,Ливерпуль,goalkeeper,48,-9
Нидерланды,Борисов Станислав Леонидович,Бавария,halfdefender,23,7
Испания,Шестаков Глеб Матвеевич,Зенит,halfdefender,39,15
Россия,Марков Максим Радмирович,Бавария,halfdefender,36,14
Франция,Гусев Артём Романович,Бавария,attacker,70,39
Франция,Беляев Андрей Антонович,Барселона,defender,106,9
Аргентина,Савельев Лев Михайлович,Реал Мадрид,defender,44,11
Россия,Барсуков Пётр Денисович,Барселона,halfdefender,108,14
Бразилия,Кудрявцев Сергей Валерьевич,Бавария,defender,168,65
Россия,Захаров Михаил Станиславович,Ювентус,defender,81,39
Португалия,Куликов Виктор Фёдорович,Реал Мадрид,attacker,53,23
Италия,Борисов Матвей Эльдарович,Барселона,attacker,110,68
Бразилия,Блинов Владимир Дмитриевич,Арсенал,defender,139,85
Россия,Егоров Олег Данилович,Ливерпуль,halfdefender,26,19
Франция,Гусев Александр Германович,Манчестер Сити,halfdefender,91,1
Нидерланды,Николаев Сергей Степанович,Ювентус,goalkeeper,113,-63
Германия,Тарасов Фёдор Германович,Реал Мадрид,defender,98,78
Франция,Попов Михаил Аркадьевич,Динамо,attacker,5,3
Аргентина,Михайлов Лев Антонович,Бавария,halfdefender,94,13
Италия,Беляев Вячеслав Геннадьевич,Зенит,halfdefender,104,38
Аргентина,Барсуков Егор Николаевич,Бавария,halfdefender,110,83
Нидерланды,Кудрявцев Матвей Павлович,Ювентус,attacker,107,82
Россия,Савельев Егор Антонович,ПСЖ,attacker,115,87
Нидерланды,Беляев Юрий Алексеевич,Динамо,attacker,38,23
Нидерланды,Семёнов Георгий Никитич,Реал Мадрид,halfdefender,80,8
Франция,Шестаков Антон Эдуардович,Манчестер Сити,halfdefender,115,18
Россия,Сидоров Георгий Константинович,Динамо,defender,86,72
Франция,Алексеев Олег Эльдарович,ПСЖ,goalkeeper,86,-53
Германия,Гусев Пётр Константинович,ПСЖ,attacker,97,39
Италия,Козлов Даниил Петрович,Ювентус,defender,110,17
Нидерланды,Егоров Сергей Тимофеевич,Барселона,halfdefender,177,86
Россия,Соколов Григорий Константинович,ПСЖ,attacker,105,18
Бразилия,Барсуков Степан Данилович,Ливерпуль,halfdefender,84,55
Нидерланды,Яковлев Григорий Антонович,Барселона,attacker,6,5
Италия,Павлов Роман Денисович,Ливерпуль,halfdefender,136,71
Нидерланды,Куликов Александр Кириллович,Динамо,halfdefender,108,18
Аргентина,Калинин Тимофей Васильевич,Локомотив,halfdefender,179,1
Франция,Кондратьев Андрей Валерьевич,ПСЖ,defender,141,86
Германия,Гордеев Пётр Данилович,Арсенал,attacker,66,4
Германия,Лебедев Никита Рустамович,ЦСКА,defender,67,67
Нидерланды,Рябов Роман Семёнович,Ювентус,halfdefender,91,39
Англия,Захаров Григорий Владимирович,Бавария,halfdefender,140,10
Франция,Рябов Вячеслав Олегович,Спартак,halfdefender,120,6
Россия,Григорьев Валерий Сергеевич,Манчестер Сити,halfdefender,119,3
Испания,Николаев Лев Эдуардович,ЦСКА,defender,169,82
Англия,Фёдоров Олег Георгиевич,Барселона,attacker,160,40
Португалия,Кудрявцев Кирилл Кириллович,Реал Мадрид,defender,179,59
Бразилия,Гусев Матвей Григорьевич,Спартак,attacker,137,35
Италия,Гаврилов Антон Андреевич,Ливерпуль,goalkeeper,41,-8
Португалия,Савельев Виктор Андреевич,Зенит,goalkeeper,32,-31
Нидерланды,Алексеев Фёдор Радмирович,Барселона,halfdefender,95,5
Испания,Гаврилов Виктор Валерьевич,Спартак,halfdefender,138,76
Аргентина,Жуков Тимофей Кириллович,Манчестер Сити,halfdefender,157,47
Италия,Михайлов Никита Тарасович,Ювентус,halfdefender,133,12
Аргентина,Барсуков Артём Николаевич,Барселона,halfdefender,63,24
Аргентина,Михайлов Ярослав Семёнович,Локомотив,halfdefender,121,2
Нидерланды,Григорьев Тимофей Радмирович,Барселона,goalkeeper,162,-90
Португалия,Степанов Руслан Данилович,Барселона,defender,157,24
Аргентина,Макаров Максим Арсеньевич,Динамо,attacker,122,51
Англия,Фролов Ярослав Романович,ЦСКА,defender,114,15
Германия,Никитин Максим Сергеевич,Ювентус,defender,45,28
Испания,Соколов Кирилл Евгеньевич,ЦСКА,defender,100,45
Россия,Соловьёв Фёдор Михайлович,Арсенал,goalkeeper,45,-36
Франция,Калинин Олег Аркадьевич,Спартак,halfdefender,129,20
Англия,Волков Матвей Равильевич,ЦСКА,halfdefender,38,10
Россия,Титов Пётр Данилович,Ювентус,attacker,59,32
Аргентина,Кондратьев Анатолий Радмирович,Динамо,defender,30,0
Португалия,Савельев Георгий Ярославович,Манчестер Сити,goalkeeper,114,-19
Англия,Петров Павел Валерьевич,Ливерпуль,defender,164,18
Португалия,Соловьёв Илья Матвеевич,Динамо,halfdefender,40,30
Англия,Мельников Станислав Евгеньевич,Реал Мадрид,attacker,145,2
Германия,Фомин Виктор Матвеевич,ПСЖ,halfdefender,27,14
Бразилия,Касаткин Олег Олегович,Динамо,attacker,105,74
Англия,Андреев Анатолий Семёнович,Спартак,attacker,133,31
Бразилия,Васильев Максим Геннадьевич,ПСЖ,halfdefender,138,44
Португалия,Филиппов Никита Вадимович,Арсенал,attacker,180,55
Италия,Лазарев Арсений Александрович,Манчестер Сити,defender,102,47
Италия,Данилов Виктор Антонович,ПСЖ,halfdefender,139,88
Россия,Лебедев Павел Данилович,Динамо,goalkeeper,53,-19
Испания,Кудрявцев Сергей Кириллович,Спартак,goalkeeper,28,-20
Португалия,Фролов Виктор Григорьевич,Ювентус,goalkeeper,60,-32
Португалия,Воробьёв Степан Вячеславович,Спартак,halfdefender,40,22
Франция,Кузнецов Андрей Михайлович,Ливерпуль,defender,130,0
Италия,Семёнов Андрей Аркадьевич,Спартак,halfdefender,167,68
Бразилия,Калинин Глеб Михайлович,Арсенал,defender,136,82
Англия,Савельев Олег Ярославович,Манчестер Сити,defender,73,29
Нидерланды,Гаврилов Георгий Сергеевич,Арсенал,goalkeeper,158,-46
Нидерланды,Романов Вячеслав Русланович,Барселона,halfdefender,141,56
Аргентина,Кондратьев Ярослав Юрьевич,Арсенал,defender,149,81
Португалия,Павлов Георгий Маркович,Спартак,attacker,165,16
Англия,Куликов Павел Арсеньевич,Манчестер Сити,defender,21,1
Испания,Никитин Олег Александрович,Бавария,halfdefender,85,45
Португалия,Иванов Владимир Игоревич,Манчестер Сити,halfdefender,162,37
Португалия,Титов Григорий Никитич,Ювентус,goalkeeper,153,-134
Франция,Николаев Станислав Антонович,Зенит,halfdefender,37,4
Португалия,Петров Анатолий Константинович,Бавария,goalkeeper,17,-17
Германия,Касаткин Константин Эльдарович,Спартак,halfdefender,179,48
Бразилия,Борисов Тимофей Семёнович,Арсенал,halfdefender,132,35
Аргентина,Макаров Тимофей Павлович,Ливерпуль,defender,17,6
Аргентина,Титов Иван Васильевич,ЦСКА,goalkeeper,38,-22
Бразилия,Андреев Григорий Эльдарович,Бавария,attacker,36,36
Россия,Алексеев Михаил Владимирович,ПСЖ,defender,120,36
Италия,Гордеев Степан Михайлович,Барселона,halfdefender,143,17
Аргентина,Зайцев Михаил Юрьевич,Реал Мадрид,attacker,12,10
Россия,Новиков Григорий Станиславович,Арсенал,goalkeeper,118,-112
Аргентина,Фомин Вячеслав Никитич,Зенит,halfdefender,55,30
Португалия,Жуков Пётр Павлович,ПСЖ,goalkeeper,143,-12
Италия,Иванов Сергей Степанович,Зенит,attacker,97,32
Италия,Сергеев Пётр Игоревич,Ливерпуль,halfdefender,6,3
Франция,Кузнецов Юрий Рустамович,Ювентус,attacker,176,28
Бразилия,Никитин Иван Анатольевич,Реал Мадрид,attacker,51,44
Англия,Касаткин Владимир Ильич,Зенит,attacker,48,4
Испания,Савельев Вадим Геннадьевич,Зенит,attacker,102,26
Аргентина,Мельников Георгий Арсеньевич,Барселона,goalkeeper,168,-41
Россия,Касаткин Константин Денисович,Ливерпуль,attacker,164,44
Испания,Касаткин Дмитрий Борисович,ЦСКА,defender,68,36
Англия,Никитин Денис Валерьевич,Арсенал,halfdefender,122,11
Франция,Куликов Роман Борисович,Арсенал,goalkeeper,55,-52
Испания,Марков Артём Вячеславович,Зенит,defender,156,49
Италия,Петров Павел Дмитриевич,Зенит,defender,11,4
Россия,Гордеев Григорий Ильич,Бавария,goalkeeper,95,-48
Германия,Гордеев Антон Фёдорович,Барселона,attacker,166,80
Германия,Соловьёв Анатолий Тарасович,Ливерпуль,halfdefender,101,6
Англия,Попов Анатолий Германович,Реал Мадрид,attacker,107,29
Испания,Касаткин Илья Константинович,Локомотив,halfdefender,156,82
Италия,Филиппов Антон Леонидович,Локомотив,halfdefender,139,34
Аргентина,Морозов Руслан Владимирович,ЦСКА,halfdefender,4,1
Франция,Макаров Вячеслав Максимович,Ливерпуль,defender,92,66
Франция,Попов Илья Иванович,Бавария,goalkeeper,111,-86
Англия,Егоров Владимир Борисович,Барселона,defender,173,0
Россия,Шестаков Сергей Геннадьевич,Манчестер Сити,attacker,127,69
Англия,Алексеев Владимир Сергеевич,ЦСКА,attacker,105,29
Англия,Куликов Олег Маркович,Зенит,halfdefender,131,51
Аргентина,Смирнов Вадим Андреевич,Барселона,attacker,96,11
Россия,Кузнецов Илья Васильевич,ПСЖ,halfdefender,75,66
Франция,Гаврилов Сергей Сергеевич,Манчестер Сити,defender,165,40
Нидерланды,Степанов Анатолий Антонович,Ювентус,halfdefender,138,23
Италия,Романов Вячеслав Валентинович,Манчестер Сити,defender,22,19
Франция,Григорьев Михаил Ярославович,Локомотив,halfdefender,110,67
Италия,Лазарев Максим Матвеевич,Ливерпуль,goalkeeper,164,-35
Бразилия,Андреев Владимир Антонович,Спартак,attacker,127,86
Бразилия,Зайцев Ярослав Данилович,Зенит,halfdefender,93,66
Россия,Рябов Юрий Аркадьевич,Манчестер Сити,defender,173,9
Нидерланды,Волков Руслан Васильевич,Спартак,attacker,59,17
Россия,Барсуков Олег Васильевич,Барселона,defender,93,43
Россия,Морозов Никита Викторович,Динамо,halfdefender,45,30
Англия,Захаров Кирилл Станиславович,Локомотив,defender,120,4
Англия,Фролов Владимир Григорьевич,Спартак,attacker,106,14
Россия,Касаткин Кирилл Григорьевич,ПСЖ,defender,25,21
Испания,Попов Павел Романович,ЦСКА,attacker,173,73
Аргентина,Козлов Егор Анатольевич,Бавария,halfdefender,11,6
Германия,Михайлов Станислав Леонидович,ЦСКА,attacker,28,3
Германия,Соловьёв Кирилл Егорович,ПСЖ,defender,68,37
Нидерланды,Калинин Глеб Юрьевич,Арсенал,halfdefender,116,40
Бразилия,Куликов Пётр Сергеевич,ЦСКА,attacker,118,29
Бразилия,Барсуков Ярослав Евгеньевич,Бавария,attacker,82,54
Бразилия,Гордеев Анатолий Кириллович,Ювентус,attacker,3,1
Испания,Григорьев Юрий Аркадьевич,ПСЖ,defender,148,67
Германия,Сидоров Кирилл Маркович,Арсенал,halfdefender,166,71
Англия,Николаев Кирилл Равильевич,Ливерпуль,attacker,7,6
Россия,Фролов Григорий Васильевич,Локомотив,halfdefender,117,47
Россия,Михайлов Дмитрий Борисович,Ливерпуль,attacker,33,4
