country,fullName,clubName,position,counterGames,counterGoals
Нидерланды,Волков Георгий Равильевич,Зенит,halfdefender,133,53
Бразилия,Захаров Вячеслав Кириллович,Арсенал,goalkeeper,90,-70
Португалия,Воробьёв Ярослав Евгеньевич,Барселона,defender,167,10
Аргентина,Григорьев Матвей Анатольевич,Бавария,halfdefender,4,2
Португалия,Медведев Тимофей Юрьевич,Динамо,goalkeeper,9,-7
Германия,Мельников Илья Степанович,Барселона,attacker,124,87
Италия,Шестаков Павел Борисович,Ювентус,attacker,127,84
Италия,Соловьёв Тихон Иванович,Зенит,halfdefender,77,15
Италия,Жуков Тимофей Денисович,Барселона,attacker,139,71
Аргентина,Касаткин Иван Андреевич,Локомотив,attacker,122,28
Германия,Григорьев Вадим Ярославович,Барселона,halfdefender,68,12
Италия,Данилов Иван Маркович,Ливерпуль,halfdefender,135,37
Нидерланды,Волков Дмитрий Романович,Локомотив,halfdefender,43,25
Аргентина,Петров Руслан Борисович,Спартак,attacker,38,10
Португалия,Орлов Павел Никитич,Локомотив,defender,171,32
Италия,Орлов Олег Викторович,Зенит,goalkeeper,134,-110
Нидерланды,Лебедев Сергей Данилович,Зенит,attacker,78,77
Испания,Андреев Олег Павлович,Манчестер Сити,halfdefender,76,23
Италия,Медведев Фёдор Маркович,Барселона,halfdefender,11,11
Россия,Михайлов Антон Викторович,Бавария,attacker,64,15
Португалия,Фомин Ярослав Геннадьевич,Ливерпуль,halfdefender,113,11
Бразилия,Рябов Григорий Дмитриевич,Реал Мадрид,halfdefender,64,24
Франция,Михайлов Матвей Викторович,Локомотив,defender,26,11
Германия,Фёдоров Георгий Олегович,Спартак,attacker,180,53
Португалия,Калинин Юрий Дмитриевич,Ювентус,defender,78,54
Нидерланды,Соколов Ярослав Валерьевич,Локомотив,attacker,128,53
Англия,Гусев Вячеслав Алексеевич,Арсенал,defender,72,53
Россия,Егоров Дмитрий Викторович,Арсенал,halfdefender,64,5
Аргентина,Фомин Станислав Анатольевич,ПСЖ,defender,139,35
Германия,Захаров Вадим Владимирович,Ювентус,defender,5,0
Бразилия,Куликов Вячеслав Равильевич,Локомотив,defender,166,17
Англия,Гаврилов Денис Арсеньевич,Реал Мадрид,defender,142,54
Испания,Марков Валерий Данилович,Реал Мадрид,halfdefender,17,11
Нидерланды,Рябов Павел Константинович,Локомотив,attacker,84,39
Бразилия,Фомин Роман Викторович,Ювентус,halfdefender,128,61
Испания,Гаврилов Ярослав Ярославович,Ливерпуль,defender,45,43
Испания,Иванов Андрей Русланович,Ювентус,defender,66,45
Испания,Попов Максим Борисович,ПСЖ,halfdefender,99,0
Аргентина,Волков Даниил Михайлович,Барселона,halfdefender,149,43
Нидерланды,Мельников Константин Дмитриевич,Барселона,defender,152,19
Россия,Фомин Антон Германович,ЦСКА,attacker,28,19
Германия,Андреев Максим Станиславович,Арсенал,defender,68,30
Аргентина,Медведев Валерий Степанович,ЦСКА,defender,97,24
Италия,Козлов Денис Дмитриевич,ЦСКА,defender,116,17
Бразилия,Андреев Андрей Германович,Ювентус,defender,77,31
Италия,Григорьев Матвей Витальевич,Бавария,halfdefender,75,29
Испания,Егоров Матвей Егорович,Локомотив,attacker,123,0
Аргентина,Никитин Степан Владимирович,Спартак,defender,97,79
Бразилия,Гусев Павел Олегович,Барселона,goalkeeper,152,-59
Англия,Никитин Станислав Павлович,ПСЖ,halfdefender,64,57
Аргентина,Васильев Роман Никитич,Ливерпуль,attacker,127,84
Италия,Барсуков Станислав Геннадьевич,Бавария,defender,47,46
Нидерланды,Козлов Лев Леонидович,Арсенал,defender,166,52
Нидерланды,Калинин Павел Валерьевич,ПСЖ,halfdefender,112,81
Нидерланды,Савельев Тихон Ильич,Динамо,defender,9,0
Бразилия,Козлов Илья Романович,Арсенал,halfdefender,164,69
Нидерланды,Жуков Константин Валерьевич,Бавария,attacker,176,52
Россия,Иванов Глеб Русланович,Спартак,defender,50,20
Россия,Калинин Павел Германович,Арсенал,halfdefender,135,27
Россия,Лазарев Владимир Аркадьевич,ЦСКА,goalkeeper,1,-1
Аргентина,Мельников Руслан Романович,Бавария,defender,105,47
Англия,Лебедев Фёдор Максимович,ПСЖ,attacker,141,21
Россия,Мельников Владимир Никитич,Бавария,defender,6,3
Нидерланды,Воробьёв Константин Александрович,Локомотив,attacker,115,7
Италия,Морозов Вячеслав Данилович,Манчестер Сити,goalkeeper,46,-6
Россия,Волков Фёдор Денисович,Ювентус,goalkeeper,78,-73
Аргентина,Гордеев Михаил Фёдорович,Динамо,attacker,54,38
Франция,Барсуков Максим Михайлович,Барселона,defender,105,44
Нидерланды,Кондратьев Сергей Викторович,Барселона,attacker,57,39
Испания,Егоров Роман Антонович,Зенит,halfdefender,72,12
Нидерланды,Зайцев Артём Ильич,Локомотив,defender,159,47
Россия,Лебедев Станислав Ильич,Ливерпуль,defender,67,66
Франция,Мельников Григорий Игоревич,Реал Мадрид,defender,19,16
Аргентина,Марков Степан Кириллович,ПСЖ,defender,125,42
Англия,Николаев Анатолий Олегович,Барселона,defender,127,40
Россия,Савельев Григорий Ильич,Бавария,attacker,140,9
Нидерланды,Шестаков Роман Фёдорович,Реал Мадрид,attacker,52,14
Аргентина,Медведев Даниил Никитич,Бавария,defender,55,11
Португалия,Жуков Владимир Георгиевич,Манчестер Сити,attacker,170,78
Англия,Сергеев Даниил Васильевич,Барселона,attacker,11,0
Бразилия,Кондратьев Иван Романович,Динамо,halfdefender,92,38
Португалия,Павлов Владимир Германович,Ювентус,defender,11,2
Бразилия,Савельев Арсений Игоревич,Ливерпуль,goalkeeper,71,-41
Германия,Рябов Вячеслав Эльдарович,Ливерпуль,attacker,96,90
Нидерланды,Фомин Валерий Максимович,Зенит,defender,14,7
Италия,Фёдоров Иван Германович,Ювентус,halfdefender,0,0
Нидерланды,Воробьёв Даниил Андреевич,Арсенал,defender,153,2
Испания,Фёдоров Лев Равильевич,Зенит,goalkeeper,152,-123
Бразилия,Марков Станислав Эдуардович,Арсенал,defender,155,1
Франция,Морозов Анатолий Георгиевич,Локомотив,halfdefender,158,16
Россия,Калинин Владимир Семёнович,Бавария,goalkeeper,91,-50
Португалия,Барсуков Степан Семёнович,Ювентус,attacker,60,24
Франция,Титов Владимир Тимофеевич,Арсенал,halfdefender,20,9
Испания,Соколов Владимир Егорович,Барселона,defender,104,19
Аргентина,Титов Матвей Андреевич,ЦСКА,attacker,27,13
Англия,Фролов Илья Равильевич,Ювентус,defender,3,1
Бразилия,Антонов Олег Ярославович,Зенит,attacker,59,37
Англия,Фомин Пётр Данилович,ЦСКА,attacker,179,40
Германия,Савельев Георгий Романович,Локомотив,attacker,98,17
Италия,Фёдоров Сергей Матвеевич,Арсенал,attacker,67,58
Россия,Гордеев Илья Фёдорович,ПСЖ,attacker,34,27
Бразилия,Титов Григорий Вячеславович,ЦСКА,halfdefender,15,5
Россия,Новиков Антон Валерьевич,Арсенал,halfdefender,86,22
Россия,Григорьев Арсений Геннадьевич,ПСЖ,halfdefender,100,12
Англия,Мельников Станислав Михайлович,Ливерпуль,halfdefender,134,57
Нидерланды,Борисов Ярослав Максимович,Спартак,defender,41,0
Германия,Гусев Роман Дмитриевич,Зенит,goalkeeper,27,-5
Россия,Филиппов Руслан Геннадьевич,Барселона,attacker,166,49
Италия,Мельников Ярослав Германович,Локомотив,attacker,47,45
Россия,Андреев Андрей Кириллович,Реал Мадрид,halfdefender,10,4
Португалия,Новиков Валерий Иванович,Спартак,halfdefender,57,2
Бразилия,Воробьёв Арсений Иванович,Реал Мадрид,attacker,154,71
Аргентина,Васильев Никита Вячеславович,ЦСКА,attacker,133,85
Португалия,Рябов Вячеслав Аркадьевич,Арсенал,defender,37,32
Португалия,Гордеев Станислав Вадимович,Динамо,attacker,67,12
Франция,Васильев Глеб Семёнович,ЦСКА,attacker,171,41
Италия,Гаврилов Андрей Валентинович,ЦСКА,defender,28,25
Франция,Антонов Глеб Андреевич,Ювентус,halfdefender,148,37
Россия,Мельников Тимофей Антонович,Реал Мадрид,goalkeeper,101,-17
Бразилия,Егоров Глеб Равильевич,Реал Мадрид,halfdefender,82,28
Нидерланды,Данилов Лев Матвеевич,Бавария,defender,115,46
Испания,Михайлов Глеб Кириллович,Спартак,halfdefender,66,25
Россия,Кузнецов Максим Олегович,Ювентус,defender,100,1
Россия,Барсуков Роман Данилович,Реал Мадрид,defender,36,21
Португалия,Мельников Никита Васильевич,Динамо,halfdefender,56,30
Франция,Соколов Руслан Фёдорович,Арсенал,halfdefender,31,1
Испания,Гусев Юрий Юрьевич,Бавария,attacker,105,79
Португалия,Попов Илья Витальевич,Локомотив,halfdefender,137,21
Италия,Воробьёв Иван Семёнович,Спартак,defender,62,12
Нидерланды,Марков Тихон Антонович,Спартак,halfdefender,36,4
Англия,Марков Андрей Григорьевич,Спартак,halfdefender,47,15
Англия,Лебедев Денис Валерьевич,Реал Мадрид,attacker,17,11
Россия,Иванов Олег Данилович,ЦСКА,attacker,123,69
Франция,Романов Степан Егорович,Барселона,halfdefender,109,19
Италия,Соколов Андрей Егорович,ЦСКА,halfdefender,31,27
Германия,Захаров Станислав Эльдарович,Бавария,attacker,177,15
Нидерланды,Иванов Роман Радмирович,Бавария,defender,62,6
Англия,Воробьёв Фёдор Арсеньевич,Спартак,defender,85,46
Нидерланды,Марков Юрий Олегович,Бавария,halfdefender,15,5
Франция,Марков Степан Константинович,ЦСКА,halfdefender,43,30
Аргентина,Макаров Денис Михайлович,Зенит,defender,175,86
Аргентина,Степанов Михаил Максимович,Динамо,defender,157,76
Германия,Волков Артём Германович,Динамо,defender,61,4
Нидерланды,Михайлов Артём Алексеевич,Реал Мадрид,defender,177,5
Аргентина,Яковлев Лев Геннадьевич,Арсенал,attacker,144,35
Англия,Жуков Виктор Никитич,Манчестер Сити,halfdefender,79,17
Португалия,Яковлев Лев Станиславович,Арсенал,defender,179,41
Италия,Мельников Владимир Романович,ЦСКА,defender,173,0
Бразилия,Барсуков Лев Владимирович,ЦСКА,defender,175,51
Германия,Беляев Михаил Вадимович,Арсенал,halfdefender,100,82
Россия,Егоров Дмитрий Кириллович,Динамо,halfdefender,74,54
Россия,Жуков Олег Ильич,Манчестер Сити,attacker,74,43
Франция,Михайлов Виктор Русланович,Манчестер Сити,attacker,44,7
Франция,Никитин Фёдор Семёнович,Арсенал,halfdefender,156,15
Франция,Лазарев Пётр Тимофеевич,Реал Мадрид,defender,118,71
Россия,Новиков Валерий Викторович,Ювентус,defender,145,57
Германия,Попов Кирилл Максимович,Зенит,goalkeeper,4,-1
Бразилия,Данилов Вячеслав Васильевич,Локомотив,attacker,16,9
Англия,Гордеев Максим Константинович,Зенит,halfdefender,44,7
Бразилия,Орлов Георгий Матвеевич,Барселона,defender,3,0
Португалия,Гордеев Максим Константинович,Спартак,halfdefender,140,57
Нидерланды,Тарасов Артём Петрович,Локомотив,halfdefender,59,40
Италия,Кузнецов Степан Александрович,Манчестер Сити,attacker,84,22
Бразилия,Блинов Роман Маркович,Ювентус,defender,81,58
Нидерланды,Кудрявцев Максим Борисович,Арсенал,attacker,131,0
Бразилия,Григорьев Роман Рустамович,Зенит,halfdefender,90,7
Португалия,Барсуков Егор Игоревич,Спартак,halfdefender,87,12
Португалия,Михайлов Тимофей Тимофеевич,Бавария,halfdefender,108,45
Италия,Филиппов Арсений Максимович,Динамо,goalkeeper,10,0
Аргентина,Григорьев Владимир Арсеньевич,Арсенал,halfdefender,84,60
Португалия,Лазарев Матвей Денисович,Зенит,defender,125,28
Россия,Соколов Кирилл Степанович,Спартак,defender,76,10
Бразилия,Николаев Денис Михайлович,Бавария,defender,20,16
Англия,Орлов Роман Константинович,Барселона,defender,136,89
Португалия,Беляев Кирилл Геннадьевич,Динамо,halfdefender,44,13
Бразилия,Данилов Александр Эдуардович,Барселона,halfdefender,154,60
Германия,Петров Владимир Сергеевич,Локомотив,defender,176,55
Англия,Сидоров Вадим Леонидович,Локомотив,defender,160,53
Португалия,Соколов Олег Романович,Барселона,attacker,55,29
Аргентина,Савельев Константин Данилович,Зенит,defender,161,49
Аргентина,Лазарев Кирилл Дмитриевич,Реал Мадрид,halfdefender,73,23
Германия,Фролов Матвей Михайлович,Реал Мадрид,halfdefender,47,43
Англия,Васильев Григорий Равильевич,Зенит,defender,130,5
Италия,Данилов Юрий Матвеевич,Барселона,defender,101,20
Германия,Романов Максим Борисович,Ювентус,defender,141,51
Англия,Сидоров Виктор Геннадьевич,Динамо,halfdefender,131,41
Бразилия,Васильев Никита Ильич,Динамо,halfdefender,177,29
Нидерланды,Калинин Матвей Аркадьевич,Бавария,attacker,49,6
Россия,Рябов Иван Романович,Ювентус,goalkeeper,133,-57
Англия,Кондратьев Денис Сергеевич,Барселона,halfdefender,111,86
Бразилия,Орлов Виктор Фёдорович,ПСЖ,halfdefender,99,18
Испания,Никитин Тимофей Александрович,Ливерпуль,goalkeeper,64,-16
Нидерланды,Калинин Егор Денисович,Барселона,halfdefender,87,4
Италия,Воробьёв Тимофей Эдуардович,Барселона,halfdefender,14,10
Нидерланды,Козлов Андрей Леонидович,Бавария,halfdefender,170,65
Испания,Смирнов Вячеслав Равильевич,ПСЖ,defender,12,0
Аргентина,Григорьев Максим Георгиевич,Спартак,defender,103,41
Португалия,Антонов Ярослав Александрович,Локомотив,halfdefender,57,11
Англия,Попов Дмитрий Леонидович,ПСЖ,defender,103,84
Италия,Куликов Владимир Семёнович,ЦСКА,halfdefender,7,2
Португалия,Гаврилов Денис Русланович,ПСЖ,defender,13,2
Аргентина,Павлов Пётр Романович,Реал Мадрид,halfdefender,9,1
Россия,Николаев Тихон Тарасович,ПСЖ,attacker,82,62
Нидерланды,Фомин Дмитрий Дмитриевич,Барселона,defender,174,67
Германия,Яковлев Илья Георгиевич,Зенит,halfdefender,116,24
Германия,Медведев Александр Фёдорович,ПСЖ,defender,165,66
Бразилия,Михайлов Дмитрий Борисович,Ливерпуль,defender,154,81
Италия,Кузнецов Ярослав Русланович,Бавария,defender,165,77
Аргентина,Морозов Иван Германович,Арсенал,attacker,48,47
Россия,Жуков Тимофей Станиславович,Локомотив,defender,167,39
Италия,Борисов Анатолий Михайлович,ЦСКА,defender,163,37
Аргентина,Воробьёв Руслан Тимофеевич,Ювентус,defender,23,8
Бразилия,Мельников Виктор Владимирович,ПСЖ,attacker,122,63
Аргентина,Козлов Степан Витальевич,Манчестер Сити,defender,134,51
Франция,Медведев Владимир Валерьевич,Ливерпуль,attacker,67,7
Испания,Фомин Павел Вячеславович,Спартак,attacker,170,47
Франция,Егоров Иван Константинович,Манчестер Сити,attacker,180,23
Португалия,Блинов Юрий Русланович,Локомотив,defender,108,66
Испания,Борисов Тихон Дмитриевич,Реал Мадрид,halfdefender,95,17
Испания,Гаврилов Владимир Сергеевич,Зенит,halfdefender,140,44
Италия,Кудрявцев Максим Тимофеевич,Бавария,attacker,26,6
Бразилия,Кузнецов Никита Романович,Ювентус,defender,154,65
Франция,Антонов Андрей Геннадьевич,Зенит,defender,123,33
Бразилия,Антонов Тимофей Денисович,Барселона,defender,36,29
Италия,Степанов Глеб Борисович,ПСЖ,halfdefender,83,9
Россия,Мельников Егор Денисович,Зенит,attacker,34,28
Италия,Фёдоров Роман Анатольевич,Ювентус,defender,69,7
Россия,Кузнецов Михаил Денисович,Ливерпуль,defender,117,29
Аргентина,Воробьёв Максим Аркадьевич,Арсенал,attacker,64,26
Бразилия,Рябов Павел Радмирович,Локомотив,attacker,37,10
Франция,Фёдоров Олег Сергеевич,Бавария,defender,25,24
Италия,Макаров Вячеслав Константинович,Манчестер Сити,halfdefender,67,36
Германия,Смирнов Кирилл Эльдарович,Ювентус,defender,41,25
Бразилия,Петров Арсений Фёдорович,Локомотив,goalkeeper,163,-30
Англия,Сергеев Тихон Матвеевич,Ювентус,defender,0,0
Испания,Куликов Даниил Романович,Динамо,halfdefender,21,16
Германия,Николаев Фёдор Эдуардович,Зенит,defender,75,25
Нидерланды,Филиппов Григорий Аркадьевич,Локомотив,defender,92,82
Франция,Куликов Дмитрий Романович,Арсенал,defender,32,18
Германия,Кудрявцев Кирилл Русланович,Манчестер Сити,attacker,71,39
Италия,Смирнов Ярослав Тарасович,Динамо,attacker,113,15
Нидерланды,Соколов Илья Егорович,ПСЖ,halfdefender,38,24
Италия,Яковлев Роман Геннадьевич,ЦСКА,goalkeeper,83,-1
Испания,Николаев Иван Юрьевич,Динамо,defender,88,69
Германия,Беляев Константин Васильевич,Ювентус,attacker,27,10
Нидерланды,Сидоров Артём Олегович,Динамо,attacker,39,0
Италия,Сергеев Владимир Никитич,Барселона,halfdefender,38,21
Россия,Захаров Глеб Максимович,Реал Мадрид,goalkeeper,17,-12
Италия,Яковлев Дмитрий Ильич,Ливерпуль,goalkeeper,56,-25
Англия,Жуков Артём Вячеславович,Ювентус,defender,123,5
Италия,Семёнов Денис Радмирович,Реал Мадрид,goalkeeper,128,-96
Италия,Григорьев Лев Данилович,ПСЖ,halfdefender,81,63
Испания,Кондратьев Сергей Валерьевич,Спартак,goalkeeper,134,-10
Франция,Касаткин Григорий Валерьевич,ЦСКА,halfdefender,76,63
Португалия,Волков Матвей Евгеньевич,Манчестер Сити,halfdefender,16,5
Италия,Андреев Илья Денисович,Зенит,defender,157,48
Португалия,Морозов Антон Николаевич,Барселона,goalkeeper,160,-104
Португалия,Рябов Ярослав Эдуардович,Барселона,goalkeeper,164,-9
Испания,Андреев Константин Григорьевич,Манчестер Сити,halfdefender,179,63
Германия,Морозов Илья Леонидович,Барселона,attacker,82,80
Италия,Титов Дмитрий Вячеславович,Зенит,attacker,7,2
Нидерланды,Кудрявцев Иван Витальевич,Динамо,halfdefender,78,58
Франция,Савельев Артём Владимирович,Манчестер Сити,defender,0,0
Англия,Козлов Дмитрий Степанович,Ювентус,defender,10,3
Италия,Зайцев Егор Равильевич,Зенит,halfdefender,176,12
Англия,Андреев Дмитрий Борисович,Бавария,halfdefender,125,50
Португалия,Семёнов Денис Матвеевич,Барселона,goalkeeper,9,-5
Германия,Куликов Андрей Олегович,Динамо,goalkeeper,89,-20
Россия,Титов Максим Рустамович,Бавария,attacker,105,85
Россия,Алексеев Вадим Михайлович,Локомотив,defender,82,74
Англия,Жуков Илья Рустамович,Локомотив,goalkeeper,12,-1
Германия,Фомин Тимофей Данилович,Динамо,defender,87,73
Италия,Кудрявцев Юрий Германович,Зенит,defender,93,31
Франция,Морозов Анатолий Вадимович,Арсенал,defender,11,9
Аргентина,Андреев Олег Леонидович,Динамо,halfdefender,125,15
Англия,Григорьев Руслан Арсеньевич,Арсенал,goalkeeper,152,-129
Италия,Кузнецов Александр Борисович,Ливерпуль,defender,40,31
Франция,Калинин Александр Николаевич,ЦСКА,attacker,48,18
Нидерланды,Степанов Егор Васильевич,ЦСКА,attacker,75,46
Нидерланды,Соколов Григорий Витальевич,ЦСКА,defender,16,6
Испания,Данилов Кирилл Юрьевич,Локомотив,defender,11,0
Португалия,Васильев Юрий Константинович,Реал Мадрид,attacker,35,33
Италия,Марков Вячеслав Эльдарович,Ювентус,halfdefender,114,90
Италия,Фролов Арсений Максимович,Манчестер Сити,halfdefender,127,28
Нидерланды,Фролов Антон Никитич,Арсенал,halfdefender,69,0
Италия,Иванов Константин Вячеславович,Ливерпуль,defender,147,47
Аргентина,Беляев Руслан Русланович,Реал Мадрид,attacker,167,71
Аргентина,Смирнов Андрей Дмитриевич,ЦСКА,attacker,60,36
Испания,Петров Пётр Михайлович,ПСЖ,defender,73,5
Франция,Новиков Фёдор Алексеевич,Ювентус,defender,168,74
Англия,Марков Лев Алексеевич,Зенит,halfdefender,109,6
Германия,Яковлев Арсений Радмирович,Спартак,halfdefender,127,65
Испания,Жуков Максим Михайлович,ПСЖ,goalkeeper,170,-120
Испания,Воробьёв Станислав Григорьевич,Спартак,halfdefender,151,73
Россия,Гордеев Владимир Кириллович,Барселона,defender,178,34
Италия,Рябов Глеб Ильич,Ювентус,defender,60,5
Португалия,Тарасов Станислав Иванович,Бавария,halfdefender,66,58
Аргентина,Волков Иван Арсеньевич,Манчестер Сити,halfdefender,83,48
Португалия,Савельев Фёдор Геннадьевич,Бавария,defender,36,23
Италия,Куликов Матвей Германович,Зенит,halfdefender,36,25
Италия,Сидоров Вячеслав Максимович,Спартак,halfdefender,162,14
Испания,Лазарев Андрей Кириллович,Спартак,defender,129,23
Германия,Васильев Константин Семёнович,Ювентус,defender,84,67
Италия,Романов Вячеслав Ярославович,Манчестер Сити,halfdefender,11,6
Португалия,Сидоров Лев Георгиевич,Бавария,defender,21,19
Италия,Титов Глеб Аркадьевич,Ливерпуль,goalkeeper,137,-105
Бразилия,Воробьёв Григорий Леонидович,Барселона,goalkeeper,43,-12
Бразилия,Григорьев Арсений Евгеньевич,Ювентус,goalkeeper,107,-82
Нидерланды,Тарасов Матвей Ярославович,Арсенал,attacker,161,33
Испания,Алексеев Руслан Данилович,ЦСКА,halfdefender,142,55
Англия,Воробьёв Денис Фёдорович,Реал Мадрид,attacker,50,22
Франция,Воробьёв Владимир Аркадьевич,ЦСКА,defender,42,12
Франция,Савельев Максим Данилович,Манчестер Сити,defender,92,70
Нидерланды,Новиков Пётр Геннадьевич,ПСЖ,attacker,115,73
Англия,Алексеев Михаил Егорович,Ювентус,defender,100,15
Португалия,Беляев Виктор Маркович,Барселона,defender,19,8
Аргентина,Лебедев Тихон Григорьевич,Спартак,defender,68,34
Италия,Орлов Кирилл Эдуардович,Локомотив,defender,17,8
Португалия,Лебедев Константин Юрьевич,Реал Мадрид,halfdefender,69,66
Нидерланды,Калинин Александр Иванович,Арсенал,defender,117,69
Бразилия,Андреев Матвей Сергеевич,Реал Мадрид,attacker,162,38
Германия,Блинов Пётр Равильевич,Манчестер Сити,attacker,15,10
Аргентина,Степанов Егор Михайлович,Реал Мадрид,halfdefender,77,69
Франция,Михайлов Михаил Тарасович,Ливерпуль,goalkeeper,157,-150
Испания,Михайлов Никита Арсеньевич,Спартак,attacker,128,22
Нидерланды,Романов Арсений Русланович,Бавария,attacker,45,25
Аргентина,Лазарев Максим Маркович,ПСЖ,halfdefender,121,47
Англия,Орлов Дмитрий Денисович,Локомотив,defender,45,26
Аргентина,Степанов Антон Радмирович,Ливерпуль,attacker,119,79
Бразилия,Медведев Глеб Степанович,Манчестер Сити,defender,48,13
Россия,Шестаков Максим Васильевич,ЦСКА,attacker,29,15
Испания,Орлов Андрей Георгиевич,Ювентус,attacker,23,0
Испания,Семёнов Степан Алексеевич,Манчестер Сити,defender,126,1
Аргентина,Егоров Григорий Михайлович,Ювентус,goalkeeper,180,-60
Испания,Титов Павел Тимофеевич,Зенит,attacker,129,85
Россия,Антонов Иван Степанович,ПСЖ,goalkeeper,90,-54
Италия,Борисов Денис Эльдарович,Динамо,defender,108,85
Испания,Марков Дмитрий Эдуардович,Арсенал,halfdefender,156,82
Аргентина,Иванов Вадим Борисович,ЦСКА,attacker,124,65
Франция,Соловьёв Александр Витальевич,Реал Мадрид,attacker,142,34
Нидерланды,Мельников Тихон Валентинович,Динамо,goalkeeper,28,-24
Англия,Марков Максим Матвеевич,Ювентус,halfdefender,157,81
Россия,Соколов Артём Эдуардович,Бавария,attacker,175,88
Франция,Жуков Виктор Николаевич,Бавария,attacker,180,90
Англия,Иванов Андрей Евгеньевич,ЦСКА,attacker,157,89
Франция,Романов Антон Тимофеевич,Ювентус,goalkeeper,132,-82
Германия,Шестаков Егор Юрьевич,Барселона,defender,5,2
Россия,Жуков Глеб Иванович,Локомотив,halfdefender,23,7
Бразилия,Гаврилов Лев Тарасович,Спартак,defender,43,2
Испания,Орлов Руслан Кириллович,Динамо,attacker,55,49
Россия,Иванов Константин Кириллович,Ливерпуль,defender,156,34
Португалия,Борисов Артём Фёдорович,Зенит,attacker,45,9
Нидерланды,Никитин Ярослав Вадимович,Бавария,defender,117,62
Англия,Савельев Роман Антонович,Динамо,attacker,153,29
Бразилия,Жуков Артём Эдуардович,Динамо,halfdefender,41,36
Португалия,Гордеев Виктор Эльдарович,Реал Мадрид,attacker,140,59
Португалия,Беляев Ярослав Вячеславович,ПСЖ,halfdefender,177,47
Португалия,Петров Фёдор Денисович,Зенит,halfdefender,76,63
Испания,Гордеев Роман Денисович,ЦСКА,halfdefender,94,35
Россия,Антонов Даниил Романович,Зенит,defender,11,6
Англия,Тарасов Андрей Станиславович,Манчестер Сити,halfdefender,171,47
Германия,Лебедев Арсений Семёнович,Манчестер Сити,attacker,134,39
Аргентина,Антонов Андрей Максимович,Реал Мадрид,defender,58,12
Россия,Касаткин Степан Юрьевич,Манчестер Сити,halfdefender,141,36
Нидерланды,Фёдоров Станислав Германович,Ювентус,attacker,95,39
Испания,Андреев Денис Русланович,Барселона,halfdefender,7,0
Россия,Тарасов Олег Михайлович,ПСЖ,goalkeeper,50,-42
Германия,Марков Тихон Евгеньевич,ЦСКА,halfdefender,19,7
Аргентина,Соловьёв Георгий Русланович,Ливерпуль,halfdefender,122,20
Нидерланды,Куликов Антон Владимирович,Барселона,defender,107,43
Франция,Михайлов Дмитрий Вячеславович,Зенит,attacker,153,87
Бразилия,Кондратьев Лев Семёнович,Зенит,halfdefender,156,27
Германия,Беляев Антон Андреевич,Манчестер Сити,halfdefender,65,34
Англия,Яковлев Тимофей Арсеньевич,Реал Мадрид,defender,77,12
Франция,Степанов Павел Максимович,Ювентус,defender,151,33
Франция,Захаров Григорий Арсеньевич,Ювентус,defender,12,7
Бразилия,Шестаков Денис Витальевич,Арсенал,defender,8,4
Испания,Соколов Матвей Геннадьевич,Манчестер Сити,defender,40,19
Англия,Кузнецов Юрий Станиславович,Зенит,attacker,143,79
Англия,Семёнов Георгий Тарасович,Манчестер Сити,attacker,117,74
Италия,Шестаков Даниил Васильевич,Манчестер Сити,halfdefender,32,24
Италия,Степанов Григорий Маркович,Реал Мадрид,goalkeeper,47,-11
Нидерланды,Соколов Пётр Романович,Манчестер Сити,attacker,77,12
Аргентина,Гордеев Олег Арсеньевич,Манчестер Сити,attacker,61,0
Бразилия,Мельников Иван Станиславович,ЦСКА,goalkeeper,172,-28
Испания,Васильев Дмитрий Васильевич,Динамо,halfdefender,131,51
Аргентина,Медведев Андрей Матвеевич,Барселона,defender,90,14
Россия,Куликов Матвей Максимович,Реал Мадрид,attacker,134,29
Испания,Савельев Степан Валерьевич,Ювентус,goalkeeper,144,-125
Аргентина,Сергеев Арсений Маркович,ПСЖ,halfdefender,83,78
Франция,Кузнецов Тихон Русланович,Манчестер Сити,halfdefender,83,39
Аргентина,Егоров Григорий Георгиевич,Динамо,defender,161,27
Португалия,Тарасов Фёдор Евгеньевич,Зенит,halfdefender,105,57
Португалия,Сидоров Артём Дмитриевич,Локомотив,defender,171,12
Франция,Смирнов Степан Петрович,Зенит,goalkeeper,86,-45
Бразилия,Смирнов Степан Станиславович,Зенит,halfdefender,15,13
Италия,Григорьев Вячеслав Максимович,ЦСКА,goalkeeper,93,-67
Италия,Беляев Сергей Максимович,Реал Мадрид,goalkeeper,42,-33
Германия,Михайлов Андрей Равильевич,ПСЖ,goalkeeper,25,-1
Португалия,Гаврилов Валерий Георгиевич,Зенит,attacker,163,66
Италия,Иванов Олег Русланович,Ливерпуль,attacker,80,20
Германия,Зайцев Тихон Владимирович,Динамо,goalkeeper,151,-118
Португалия,Никитин Глеб Кириллович,Локомотив,goalkeeper,5,-1
Англия,Шестаков Артём Витальевич,ПСЖ,goalkeeper,64,-8
Бразилия,Кузнецов Сергей Юрьевич,ЦСКА,defender,141,70
Италия,Романов Тимофей Александрович,Ливерпуль,halfdefender,7,6
Франция,Борисов Лев Игоревич,Арсенал,halfdefender,99,43
Португалия,Андреев Никита Валерьевич,ПСЖ,attacker,115,1
Германия,Николаев Тимофей Кириллович,Бавария,goalkeeper,42,-8
